dim,scale,method,w,c,sum_c,grid_type,basis_type,method_type,n_samples,seed,f_name,ell_2_error,ell_infty_error,needed_time
14,2,Smolyak,"[0.44292,0.88499,0.03973,0.50895,0.50016,0.13311,0.98856,0.20162,0.68285, 0.71183,0.67749,0.53825,0.68802,0.06463]","[0.53247,0.0819 ,1.16188,0.68112,2.58176,0.2726 ,0.59249,0.21849,1.40062, 1.6332 ,1.40588,0.7045 ,1.58114,1.15195]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.89308458028138,212.1890688141257,0.554
14,2,Smolyak,"[0.65164,0.93347,0.15375,0.36757,0.51811,0.54742,0.76266,0.06467,0.49298, 0.58713,0.87901,0.59238,0.22114,0.2649 ]","[0.10072,1.62746,1.24607,1.14795,0.92128,0.15814,1.66252,0.64561,0.51458, 1.11625,0.07925,2.57928,2.01167,0.18923]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,5.134029411680551,155.23790131907,0.554
14,2,Smolyak,"[0.23856,0.29404,0.97113,0.80509,0.89821,0.60475,0.68916,0.69468,0.13567, 0.07019,0.33734,0.27365,0.49944,0.45148]","[0.72769,0.52825,0.72243,1.61905,0.01077,1.68865,1.71074,1.21199,0.8955 , 0.46367,1.70365,1.56851,0.19098,0.95811]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.338035213558205,171.58688588911554,0.554
14,2,Smolyak,"[0.3345 ,0.98174,0.40943,0.69348,0.49201,0.44641,0.74078,0.55232,0.88801, 0.0384 ,0.60684,0.43847,0.98603,0.6898 ]","[0.82391,0.40381,0.09435,1.22752,0.58997,0.10112,0.83406,1.0086 ,0.91999, 1.60483,1.70346,0.94565,1.90633,1.8364 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,5.098707361776466,164.36498244181038,0.554
14,2,Smolyak,"[0.60547,0.40162,0.17532,0.15473,0.10006,0.50303,0.72659,0.09616,0.32301, 0.52169,0.53767,0.60072,0.92128,0.35121]","[2.31304,0.65377,1.31024,1.24471,0.19958,1.56646,0.81055,0.50534,0.89068, 0.86986,0.67754,1.32166,1.22418,0.41241]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.3551615745706744,135.15341052315878,0.554
14,2,Smolyak,"[0.64152,0.73985,0.19016,0.78961,0.61456,0.41788,0.21799,0.05775,0.63545, 0.44332,0.445  ,0.20404,0.89157,0.10993]","[1.05549,0.06434,0.45454,0.65733,1.57777,0.57459,1.94126,1.82688,1.79075, 1.36986,0.95921,0.4066 ,0.53961,0.78177]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.111178519205512,195.2801050277533,0.554
14,2,Smolyak,"[0.11081,0.23281,0.07039,0.51276,0.85888,0.61529,0.7856 ,0.64671,0.08482, 0.39174,0.30586,0.12197,0.15749,0.90685]","[0.8129 ,0.43637,0.44093,1.65262,1.12606,0.89556,1.45398,1.44869,0.23829, 1.55669,0.42777,0.63014,1.64163,1.23837]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.303296657717159,154.75829438986366,0.554
14,2,Smolyak,"[0.09014,0.01483,0.92155,0.72692,0.53246,0.61769,0.63176,0.66517,0.94781, 0.98543,0.45376,0.95199,0.45133,0.82599]","[1.99997,1.8219 ,0.11549,0.04054,2.11525,0.3023 ,0.56044,1.38384,1.63153, 0.48576,0.2558 ,1.57242,1.64792,0.06684]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,8.46449932485912,324.4544427768932,0.554
14,2,Smolyak,"[0.04758,0.88184,0.81634,0.91261,0.64047,0.4994 ,0.24126,0.18127,0.54081, 0.64452,0.03526,0.27755,0.75892,0.86067]","[1.75735,1.1307 ,1.37174,1.01073,1.3603 ,0.51403,0.95479,1.25425,0.90131, 0.14913,0.93218,1.54793,0.04206,1.07349]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.760514673001144,206.57720457780275,0.554
14,2,Smolyak,"[0.35918,0.08725,0.68909,0.0659 ,0.58919,0.77456,0.08445,0.26937,0.29408, 0.12142,0.34132,0.25959,0.56343,0.55004]","[1.70038,0.00259,1.43457,1.30339,0.99915,0.92329,0.37407,1.5094 ,0.49   , 0.07579,1.16863,1.73318,1.50444,0.78111]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.059042974757522,70.690096479979,0.554
14,2,Smolyak,"[0.6348 ,0.83223,0.62307,0.09726,0.90618,0.13443,0.97348,0.4096 ,0.38823, 0.83171,0.98009,0.57845,0.33275,0.9548 ]","[2.06138,0.48259,1.75701,0.69103,0.34585,1.69947,0.2093 ,1.61914,0.3392 , 0.77319,1.10123,0.06873,0.91316,1.9387 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,6.877180512683257,360.3674487658733,0.554
14,2,Smolyak,"[0.03009,0.74042,0.58356,0.68949,0.52651,0.18082,0.3754 ,0.77142,0.09711, 0.90766,0.32451,0.19362,0.97192,0.67658]","[0.56597,0.38283,0.88078,1.01863,0.18509,2.16034,2.22483,0.308  ,1.99752, 0.53177,0.10596,1.41206,1.7719 ,0.45431]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,5.598604392752544,326.03796232769906,0.554
14,2,Smolyak,"[0.93225,0.1495 ,0.6985 ,0.72044,0.59538,0.75993,0.9275 ,0.91831,0.16178, 0.29722,0.59677,0.29951,0.50859,0.81589]","[0.2829 ,0.23629,1.8469 ,1.53295,1.55442,1.39173,0.08097,0.73727,1.13423, 0.07506,1.76635,1.8351 ,1.4542 ,0.07163]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,7.018572171036159,366.5115903799808,0.554
14,2,Smolyak,"[0.59483,0.85785,0.15674,0.9488 ,0.30171,0.83619,0.55911,0.3186 ,0.0233 , 0.76152,0.64078,0.35233,0.72919,0.65756]","[0.4488 ,1.50427,1.18032,1.50075,1.0619 ,1.45197,0.96307,0.07107,0.5897 , 1.076  ,0.02229,1.34946,1.16947,1.61093]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.907002320256795,235.2831063027316,0.554
14,2,Smolyak,"[0.28962,0.60643,0.63351,0.75358,0.75745,0.85297,0.22157,0.15879,0.71988, 0.12619,0.09935,0.64104,0.82079,0.85289]","[1.94   ,0.1459 ,0.84063,0.84403,0.18806,1.34995,0.81878,0.42374,1.6152 , 1.41638,0.78803,1.56723,1.79551,0.26654]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.985936992386374,254.3836919163611,0.554
14,2,Smolyak,"[0.04711,0.42527,0.48312,0.34521,0.89582,0.70715,0.00514,0.71917,0.00303, 0.68215,0.18558,0.56706,0.40548,0.82926]","[1.25191,1.92829,1.17115,0.60394,0.97974,1.16781,1.01605,0.66548,0.63062, 0.89691,1.11272,1.14911,0.37218,1.05408]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.406030699180486,124.77745663228724,0.554
14,2,Smolyak,"[0.71327,0.06346,0.05713,0.45566,0.75548,0.26693,0.45506,0.96682,0.22743, 0.99844,0.8347 ,0.38998,0.45522,0.10311]","[0.5367 ,1.46543,0.72897,1.13132,0.82915,1.20814,0.2251 ,1.26488,1.29627, 1.06148,0.76034,1.346  ,1.06212,1.0841 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.8728419532014615,144.88071065649993,0.554
14,2,Smolyak,"[0.2871 ,0.95866,0.1231 ,0.26234,0.18806,0.60787,0.44062,0.95477,0.54454, 0.62666,0.90392,0.35291,0.40664,0.01995]","[1.87132,1.79141,0.54364,1.1454 ,0.38216,0.64583,0.16147,2.08504,0.93344, 1.28503,0.23358,0.40543,1.29371,1.22252]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.217284118875895,133.8828226689186,0.554
14,2,Smolyak,"[0.37292,0.42391,0.49833,0.63403,0.12271,0.30895,0.16145,0.53396,0.60979, 0.58159,0.03409,0.56304,0.6582 ,0.85503]","[1.35397,0.19238,0.71198,1.34923,0.89199,1.82099,0.6529 ,2.03642,1.3487 , 0.04157,0.80862,1.53782,1.01339,0.24003]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.188416167620465,161.0504258936701,0.554
14,2,Smolyak,"[0.4654 ,0.37518,0.91047,0.37306,0.28894,0.71547,0.16092,0.76209,0.47893, 0.02996,0.67874,0.95159,0.60403,0.1965 ]","[1.94348,0.63212,2.19245,0.58516,1.40671,0.0739 ,0.33669,2.32874,0.04952, 1.45405,0.31003,0.79631,0.44248,1.44838]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.99378735801468,177.41334099153778,0.554
14,2,Smolyak,"[0.91969,0.9945 ,0.66677,0.63668,0.34841,0.56795,0.23088,0.91245,0.09327, 0.40232,0.63599,0.37327,0.52117,0.04594]","[0.93225,0.63829,0.94756,0.0735 ,0.45047,1.21457,1.67353,0.79534,1.37977, 0.9953 ,0.6401 ,1.59924,1.11757,1.54251]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.6404878351200045,177.04601121360446,0.554
14,2,Smolyak,"[0.6126 ,0.94068,0.86378,0.35205,0.00606,0.56779,0.04202,0.66747,0.2931 , 0.69553,0.71527,0.81987,0.57734,0.91944]","[0.51951,1.50508,1.91506,2.05331,0.26845,2.06128,0.39843,0.13315,1.66075, 2.12119,0.82514,0.1792 ,0.07631,0.28314]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,7.457770313875574,542.9319729065,0.554
14,2,Smolyak,"[0.65535,0.80078,0.218  ,0.8515 ,0.03458,0.61588,0.73563,0.17883,0.84315, 0.40957,0.44031,0.33533,0.8354 ,0.81642]","[0.09885,1.37531,0.8885 ,0.37013,2.08471,0.16615,1.6202 ,0.09723,1.98722, 1.12574,0.52742,0.39814,1.32777,1.93263]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,5.608801831909138,270.9039049687419,0.554
14,2,Smolyak,"[0.03728,0.62166,0.15081,0.71934,0.57836,0.85367,0.9841 ,0.95705,0.92833, 0.7058 ,0.18774,0.96293,0.57994,0.13377]","[1.20589,1.04387,0.18638,1.87033,1.04324,1.4557 ,0.67431,1.61356,1.77782, 0.46799,1.33222,0.10472,0.12524,1.09875]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,6.101074946854252,247.21996244415791,0.554
14,2,Smolyak,"[0.16044,0.08449,0.28388,0.90692,0.66293,0.33684,0.55165,0.10717,0.09537, 0.65953,0.1215 ,0.62927,0.41245,0.06023]","[1.48889,1.09969,1.01452,1.48154,1.62037,0.04015,0.45515,0.4383 ,0.72627, 1.33516,0.27979,0.5792 ,1.63345,1.80752]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.223286992225551,113.72919357279568,0.554
14,2,Smolyak,"[0.12736,0.44222,0.8408 ,0.9833 ,0.8415 ,0.10749,0.96924,0.31546,0.62829, 0.20253,0.72381,0.59282,0.23197,0.47564]","[1.4495 ,0.47813,1.29988,0.65009,0.4564 ,0.72149,1.22246,2.06826,0.45325, 0.63825,1.25114,1.47264,0.53624,1.30228]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.238254480076567,167.03989643451385,0.554
14,2,Smolyak,"[0.81452,0.78094,0.50919,0.24628,0.8889 ,0.67095,0.42347,0.02478,0.69949, 0.50042,0.99667,0.09791,0.35782,0.53974]","[0.46179,1.48303,1.41149,0.77841,1.59197,0.49974,0.92777,1.95947,0.12952, 1.66891,0.66315,0.28853,0.5462 ,1.59002]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.890129816256287,158.2536325646914,0.554
14,2,Smolyak,"[0.96656,0.03934,0.40025,0.45466,0.25107,0.46045,0.49753,0.06962,0.31075, 0.98265,0.14013,0.30611,0.4647 ,0.05269]","[1.26748,0.9304 ,1.69143,0.32885,1.13525,0.30306,0.90909,1.71165,0.25097, 1.45122,0.02031,1.35425,1.30735,1.33868]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.3812628573336494,118.57604193170113,0.554
14,2,Smolyak,"[0.16129,0.26257,0.47044,0.18519,0.34628,0.97943,0.65948,0.64319,0.75376, 0.20324,0.99006,0.80459,0.43023,0.92675]","[1.57667,0.14723,0.09956,0.6467 ,1.62194,0.94555,0.72454,0.99124,1.02767, 1.66175,0.67132,1.61579,0.87696,1.39308]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.810913475231347,167.94779333361635,0.554
14,2,Smolyak,"[0.21193,0.23446,0.27584,0.19792,0.53757,0.20182,0.83946,0.50459,0.8473 , 0.20127,0.93231,0.78868,0.22835,0.1082 ]","[0.71425,0.94095,1.32561,1.02225,0.9506 ,0.6151 ,1.21534,1.56716,1.28261, 1.33673,0.21616,1.32105,1.47826,0.01394]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.62090026667986,85.30752870291852,0.554
14,2,Smolyak,"[0.36413,0.50978,0.43594,0.13647,0.48179,0.60332,0.40815,0.3461 ,0.38591, 0.40661,0.65189,0.24252,0.5033 ,0.67913]","[0.78565,1.52358,0.34229,0.68975,1.0549 ,0.62084,1.59414,1.2247 ,0.92879, 0.6222 ,1.48062,1.79215,0.71047,0.62992]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.0731816651024566,93.60721931946576,0.554
14,2,Smolyak,"[0.05763,0.75545,0.49995,0.30016,0.83905,0.68877,0.69676,0.49053,0.01268, 0.41357,0.62237,0.06982,0.07234,0.72168]","[1.55291,1.04475,0.5927 ,0.06732,0.17056,1.4403 ,1.33929,1.13824,1.10659, 1.07555,1.43668,1.36634,1.27353,0.39523]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.994124506901128,180.98406803172492,0.554
14,2,Smolyak,"[0.10668,0.28583,0.69506,0.74361,0.0673 ,0.55636,0.776  ,0.64045,0.08236, 0.821  ,0.47875,0.40764,0.48699,0.05679]","[0.85848,1.53718,0.70056,1.43815,0.51339,0.82293,1.42741,0.59042,1.0329 , 1.72463,0.60642,0.40839,0.85341,1.48573]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.41811341384929,117.7216581617799,0.554
14,2,Smolyak,"[0.76237,0.00701,0.83882,0.53473,0.31736,0.16838,0.84074,0.14406,0.04517, 0.46003,0.33629,0.69464,0.88153,0.01426]","[0.5029 ,1.15577,0.85311,0.331  ,1.65309,0.40268,1.77134,1.30781,0.88853, 1.52123,0.16113,2.31587,0.44154,0.69401]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,3.950662275355487,150.3242166895341,0.554
14,2,Smolyak,"[0.24428,0.85987,0.72941,0.55348,0.4178 ,0.73326,0.78453,0.1841 ,0.41486, 0.5327 ,0.84252,0.7649 ,0.79887,0.153  ]","[1.29579,0.73829,1.05955,1.06825,1.37195,1.66805,1.44533,0.9946 ,1.63723, 0.41891,0.80535,0.15131,0.59217,0.75322]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.674640983598262,186.1008297788131,0.554
14,2,Smolyak,"[0.78478,0.37739,0.10963,0.78836,0.66269,0.60943,0.71492,0.83854,0.96202, 0.60255,0.56803,0.67482,0.60078,0.63122]","[1.54673,0.50911,0.27565,0.39357,1.95862,0.11988,1.12453,0.8923 ,1.30691, 0.09601,2.01167,1.97248,1.61279,0.17974]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,6.422870773995068,324.47001245223265,0.554
14,2,Smolyak,"[0.53796,0.05746,0.84181,0.17097,0.9656 ,0.63038,0.80173,0.94413,0.78161, 0.18888,0.14063,0.13081,0.50364,0.97873]","[1.09836,1.89464,1.14458,1.32494,0.98389,1.22014,0.54924,0.77124,0.72009, 1.57886,0.68244,0.86334,0.25284,0.91541]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.699187897550586,177.63587446041072,0.554
14,2,Smolyak,"[0.01454,0.14979,0.97427,0.38949,0.30674,0.55303,0.89435,0.30856,0.87418, 0.81572,0.55806,0.03496,0.25047,0.93072]","[0.13494,1.35545,2.06127,0.26956,1.4435 ,1.49783,0.05781,1.23925,1.23685, 0.15608,2.05585,0.02694,0.27641,2.18825]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,5.823685610770558,276.07185179459657,0.554
14,2,Smolyak,"[0.08285,0.28482,0.82231,0.37199,0.69057,0.89742,0.15596,0.0406 ,0.78212, 0.20333,0.46885,0.98323,0.54389,0.57123]","[0.46711,0.25274,0.95116,1.73973,0.69348,1.16683,1.56685,0.43053,0.36259, 1.89959,0.31446,0.86479,1.69452,1.59562]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.319842608109621,147.61326797251849,0.554
14,2,Smolyak,"[0.49944,0.42915,0.80689,0.04058,0.59635,0.24862,0.10651,0.27347,0.62991, 0.78025,0.81889,0.64327,0.00935,0.96123]","[1.22938,1.28989,1.44273,1.16871,0.05969,1.30322,1.72696,1.03389,0.44522, 0.85361,0.72398,1.44419,0.86335,0.41519]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.404401283378064,142.98945505114136,0.554
14,2,Smolyak,"[0.51992,0.7675 ,0.36853,0.9333 ,0.51382,0.47896,0.88695,0.58728,0.48072, 0.71873,0.87297,0.68368,0.03654,0.08802]","[1.61474,0.05526,0.9307 ,1.51373,0.31024,1.25831,1.46543,1.18614,1.32343, 0.78839,0.83761,0.81459,1.12074,0.78068]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,G_FUNCTION,4.683698940893672,198.66537693482493,0.554
14,2,Smolyak,"[0.33967,0.24548,0.11432,0.92364,0.30141,0.06613,0.86685,0.57492,0.19364, 0.18006,0.72363,0.00344,0.75171,0.79245]","[0.93691,1.43418,0.75711,0.69618,1.35817,1.34584,1.28476,1.06644,0.38599, 0.55034,1.03884,0.10567,1.47986,1.5597 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.829867831607818,33.40960991500677,0.554
14,2,Smolyak,"[0.43712,0.35256,0.91247,0.41686,0.14971,0.01407,0.80935,0.8057 ,0.3163 , 0.33914,0.74839,0.52156,0.70363,0.42047]","[1.17528,1.30079,0.12496,0.77691,1.44581,1.14221,0.47882,0.7545 ,1.92645, 1.58176,0.44318,0.73819,1.71671,0.39442]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.058373676751278,42.280774758228745,0.554
14,2,Smolyak,"[0.36057,0.0222 ,0.39729,0.26639,0.68854,0.2259 ,0.66218,0.81165,0.10435, 0.32961,0.04569,0.08127,0.91364,0.89566]","[0.53448,1.40301,1.54109,0.82982,0.48308,0.65201,0.03987,1.01297,0.57508, 1.17791,1.7158 ,1.61472,0.85028,1.56988]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.384759003700776,31.54307571093311,0.554
14,2,Smolyak,"[0.06666,0.5814 ,0.23513,0.19022,0.35397,0.49738,0.09085,0.92126,0.75058, 0.11438,0.13555,0.54629,0.87452,0.96816]","[0.19798,1.53915,1.49509,1.0179 ,0.80009,0.1454 ,0.14568,0.78949,1.68801, 1.98542,0.25247,0.77508,1.42948,1.73874]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.800301405946938,35.235154803156306,0.554
14,2,Smolyak,"[0.3227 ,0.1135 ,0.32087,0.03642,0.86507,0.16029,0.22891,0.29906,0.09744, 0.81038,0.85552,0.79114,0.52278,0.85411]","[1.6366 ,0.36549,0.92011,0.70243,0.7963 ,0.99831,0.71064,0.13121,1.35983, 0.96304,1.55712,1.3691 ,2.27788,0.21194]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.196532395848938,35.684633452217895,0.554
14,2,Smolyak,"[0.02535,0.61315,0.00311,0.66892,0.80297,0.79393,0.77984,0.80389,0.75238, 0.16054,0.5327 ,0.63274,0.20726,0.60358]","[0.40604,0.54812,1.66604,1.1121 ,0.69801,1.35745,1.46747,0.45195,1.90607, 0.50339,0.94086,1.90876,0.91223,0.12153]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.318015730496731,41.47100303251545,0.554
14,2,Smolyak,"[0.02788,0.51728,0.57247,0.03426,0.54177,0.22398,0.84943,0.38928,0.50051, 0.47917,0.0445 ,0.49265,0.88318,0.27517]","[0.15912,1.63782,0.07884,1.16214,1.60942,1.29471,1.39441,1.49554,0.49631, 0.83057,1.20808,1.3283 ,1.26074,0.04401]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.339469063327135,41.61371328144076,0.554
14,2,Smolyak,"[0.38345,0.24915,0.34658,0.10322,0.61098,0.81203,0.97471,0.12235,0.85529, 0.47589,0.88691,0.4738 ,0.41784,0.92642]","[0.94851,0.62696,0.74028,0.43628,2.05413,1.4616 ,0.40686,1.51896,1.26301, 0.94733,1.39325,1.68444,0.28472,0.23368]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,4.958859864416026,33.84333118411488,0.554
14,2,Smolyak,"[0.68245,0.53602,0.53436,0.90824,0.37981,0.71664,0.33846,0.69693,0.9725 , 0.40494,0.23589,0.97133,0.31969,0.53924]","[1.10456,1.73074,1.58215,1.26726,0.96794,0.82702,0.43414,1.4378 ,0.39424, 1.36865,0.18347,1.76332,0.62173,0.317  ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.304470787153008,36.41679231367967,0.554
14,2,Smolyak,"[0.15637,0.74676,0.84509,0.20883,0.2094 ,0.6075 ,0.5801 ,0.77786,0.47386, 0.44865,0.25693,0.29405,0.89323,0.69675]","[1.20747,1.21209,1.13411,0.66456,0.82709,1.36686,0.478  ,0.39002,1.29793, 0.93814,1.24357,1.19766,0.98499,1.05752]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.741968505416015,33.222149414303374,0.554
14,2,Smolyak,"[0.14477,0.23422,0.42378,0.44631,0.32418,0.9991 ,0.69426,0.88796,0.62721, 0.21888,0.91968,0.07441,0.88073,0.44646]","[1.18293,0.51834,1.48755,0.88692,1.02297,0.99005,1.52741,0.33742,1.04199, 0.65859,1.16745,0.65709,1.4958 ,1.02547]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.539442112135905,30.521292537874835,0.554
14,2,Smolyak,"[0.97333,0.97072,0.13014,0.67116,0.77808,0.43887,0.13278,0.80112,0.98283, 0.62871,0.07209,0.96709,0.82702,0.40797]","[1.19451,0.30345,1.51869,1.55846,0.62339,0.42491,1.22709,1.45168,0.91767, 1.88617,1.71061,0.26168,0.16708,0.75462]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.07812669227585,36.258133931656566,0.554
14,2,Smolyak,"[0.67744,0.70077,0.50492,0.67677,0.25592,0.92071,0.36121,0.46901,0.0693 , 0.97966,0.76742,0.75551,0.70975,0.47064]","[1.76624,0.48865,1.66437,0.35068,1.08546,1.02859,1.3566 ,2.25491,0.69256, 0.83164,0.20897,0.87678,1.03426,0.3603 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.403165744004551,30.000155252373407,0.554
14,2,Smolyak,"[0.54487,0.59944,0.40727,0.09689,0.11608,0.36045,0.25229,0.80378,0.02116, 0.82908,0.8405 ,0.5987 ,0.95564,0.02162]","[1.84585,0.79319,1.25748,0.06238,1.93233,1.04776,1.0051 ,1.03755,1.24967, 1.14158,0.7381 ,0.05502,1.46895,0.36502]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.052504493484029,38.34046008946175,0.554
14,2,Smolyak,"[0.62282,0.51034,0.75764,0.03986,0.8054 ,0.97463,0.58862,0.01663,0.64654, 0.14504,0.32783,0.40448,0.5689 ,0.60316]","[1.57097,0.43988,1.40691,0.53596,1.74915,1.20699,1.04782,0.44348,1.47731, 1.19589,1.51433,0.64017,0.53352,0.23764]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.277547575790598,40.339935501775045,0.554
14,2,Smolyak,"[0.47473,0.27412,0.94184,0.76872,0.32543,0.18704,0.16213,0.58467,0.61478, 0.63346,0.59457,0.74292,0.49223,0.62952]","[1.17264,1.23066,0.48076,1.09284,1.25293,0.81939,0.61093,1.06382,1.20072, 1.07654,0.88129,1.22722,0.71816,1.17208]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,6.245897613393205,40.276078203130176,0.554
14,2,Smolyak,"[0.77182,0.13771,0.55517,0.7232 ,0.7155 ,0.1798 ,0.94253,0.13513,0.41578, 0.42565,0.98431,0.12545,0.24546,0.85092]","[1.81538,0.67392,1.50564,0.15236,0.02354,1.41068,1.48862,1.67806,1.50869, 0.25535,1.13017,0.67107,1.46584,0.22067]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.989052573246646,41.62840459025259,0.554
14,2,Smolyak,"[0.36797,0.61072,0.81151,0.28838,0.94142,0.16937,0.78868,0.51318,0.58723, 0.68632,0.19772,0.72015,0.03595,0.47166]","[1.06589,1.60468,1.27993,0.69831,0.45757,1.34104,1.3022 ,1.0496 ,0.97375, 0.91166,1.68366,0.2454 ,0.38165,1.00466]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.668491620581982,37.00364669953484,0.554
14,2,Smolyak,"[0.9378 ,0.25842,0.50595,0.81808,0.30569,0.66126,0.85029,0.67678,0.68212, 0.59245,0.26916,0.17532,0.05734,0.9182 ]","[1.53185,0.47637,1.12948,0.16073,1.29321,0.1005 ,1.12007,0.0143 ,0.96774, 0.7257 ,1.43707,1.53692,1.7454 ,1.76067]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.125761051402328,36.05414269081903,0.554
14,2,Smolyak,"[0.78005,0.64865,0.72124,0.38592,0.09784,0.03567,0.86394,0.54707,0.1041 , 0.33248,0.32568,0.64055,0.08252,0.75261]","[0.32392,1.61956,1.51309,0.59481,1.43259,1.12249,1.06957,0.10635,0.3672 , 0.85511,0.1412 ,1.84509,1.63341,1.3756 ]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.808305773257195,37.19123205719706,0.554
14,2,Smolyak,"[0.99045,0.68022,0.26117,0.32238,0.67043,0.11706,0.21426,0.79464,0.08103, 0.30219,0.74755,0.48443,0.63401,0.74716]","[1.45443,1.64333,0.00955,1.61311,1.24812,0.25318,0.6117 ,0.46887,0.75452, 1.53502,1.34754,1.01777,0.26961,1.77324]",14.0,SPARSE,CHEBYSHEV,TASMANIAN,421,42,OSCILLATORY,5.375205219622224,43.27571933041304,0.554
